Freq [GHz],"im(S(1,1)) []","re(S(1,1)) []","im(S(2,1)) []","re(S(2,1)) []"
77.919998168945, 0.16997505724430, 0.12560364603996,0.82265889644623, 0.52762430906296 
77.980003356934, 0.16909439861774, 0.12688882648945,0.81991487741470, 0.53185850381851 
78.040000915527, 0.16820685565472, 0.12816628813744,0.81714916229248, 0.53607773780823 
78.099998474121, 0.16731251776218, 0.12943595647812,0.81436192989349, 0.54028177261353 
78.160003662109, 0.16641141474247, 0.13069781661034,0.81155323982239, 0.54447066783905 
78.220001220703, 0.16550362110138, 0.13195183873177,0.80872327089310, 0.54864424467087 
78.279998779297, 0.16458922624588, 0.13319805264473,0.80587190389633, 0.55280238389969 
78.339996337891, 0.16366825997829, 0.13443639874458,0.80299943685532, 0.55694514513016 
78.400001525879, 0.16274081170559, 0.13566686213017,0.80010581016541, 0.56107211112976 
78.459999084473, 0.16180697083473, 0.13688945770264,0.79719126224518, 0.56518357992172 
78.519996643066, 0.16086661815643, 0.13810421526432,0.79425573348999, 0.56927919387817 
78.580001831055, 0.15992003679276, 0.13931100070477,0.79129922389984, 0.57335901260376 
78.639999389648, 0.15896725654602, 0.14050978422165,0.78832209110260, 0.57742267847061 
78.699996948242, 0.15800821781158, 0.14170069992542,0.78532427549362, 0.58147031068802 
78.760002136230, 0.15704312920570, 0.14288356900215,0.78230571746826, 0.58550184965134 
78.819999694824, 0.15607205033302, 0.14405840635300,0.77926683425903, 0.58951693773270 
78.879997253418, 0.15509483218193, 0.14522539079189,0.77620750665665, 0.59351569414139 
78.940002441406, 0.15411177277565, 0.14638425409794,0.77312773466110, 0.59749805927277 
79.000000000000, 0.15312276780605, 0.14753517508507,0.77002769708633, 0.60146397352219 
79.059997558594, 0.15212798118591, 0.14867803454399,0.76690798997879, 0.60541260242462 
79.120002746582, 0.15112753212452, 0.14981275796890,0.76376765966415, 0.60934525728226 
79.180000305176, 0.15012128651142, 0.15093955397606,0.76060748100281, 0.61326074600220 
79.239997863770, 0.14910943806171, 0.15205821394920,0.75742775201797, 0.61715900897980 
79.300003051758, 0.14809206128120, 0.15316875278950,0.75422781705856, 0.62104076147079 
79.360000610352, 0.14706915616989, 0.15427125990391,0.75100845098495, 0.62490499019623 
79.419998168945, 0.14604091644287, 0.15536552667618,0.74776953458786, 0.62875205278397 
79.480003356934, 0.14500720798969, 0.15645177662373,0.74451065063477, 0.63258218765259 
79.540000915527, 0.14396816492081, 0.15752989053726,0.74123293161392, 0.63639432191849 
79.599998474121, 0.14292383193970, 0.15859989821911,0.73793530464172, 0.64018964767456 
79.660003662109, 0.14187438786030, 0.15966171026230,0.73461866378784, 0.64396703243256 
79.720001220703, 0.14081977307796, 0.16071535646915,0.73128324747086, 0.64772653579712 
79.779998779297, 0.13976003229618, 0.16176091134548,0.72792810201645, 0.65146887302399 
79.839996337891, 0.13869525492191, 0.16279828548431,0.72455424070358, 0.65519309043884 
79.900001525879, 0.13762561976910, 0.16382738947868,0.72116160392761, 0.65889936685562 
79.959999084473, 0.13655109703541, 0.16484831273556,0.71775013208389, 0.66258758306503 
80.019996643066, 0.13547161221504, 0.16586111485958,0.71432006359100, 0.66625767946243 
80.080001831055, 0.13438743352890, 0.16686564683914,0.71087133884430, 0.66990953683853 
80.139999389648, 0.13329851627350, 0.16786201298237,0.70740383863449, 0.67354351282120 
80.199996948242, 0.13220489025116, 0.16885018348694,0.70391863584518, 0.67715841531754 
80.260002136230, 0.13110671937466, 0.16983002424240,0.70041418075562, 0.68075573444366 
80.319999694824, 0.13000395894051, 0.17080172896385,0.69689220190048, 0.68433392047882 
80.379997253418, 0.12889674305916, 0.17176519334316,0.69335216283798, 0.68789333105087 
80.440002441406, 0.12778508663177, 0.17272043228149,0.68979382514954, 0.69143438339233 
80.500000000000, 0.12666904926300, 0.17366740107536,0.68621760606766, 0.69495654106140 
80.559997558594, 0.12554869055748, 0.17460614442825,0.68262338638306, 0.69845998287201 
80.620002746582, 0.12442409247160, 0.17553666234016,0.67901164293289, 0.70194441080093 
