Freq [GHz],"im(S(1,1)) []","re(S(1,1)) []","im(S(2,1)) []","re(S(2,1)) []"
76.300003051758,-0.073649413883686,	-0.16749729216099,-0.36793318390846   ,-0.9116030931472	
76.360000610352,-0.071809716522694,	-0.16831845045090,-0.36047402024269   ,-0.9145739674568	
76.419998168945,-0.069963768124580,	-0.16912022233009,-0.35299134254456   ,-0.9174832701683	
76.480003356934,-0.068111851811409,	-0.16990256309509,-0.34548556804657   ,-0.9203308820724	
76.540000915527,-0.066254056990147,	-0.17066544294357,-0.33795717358589   ,-0.9231167435646	
76.599998474121,-0.064390651881695,	-0.17140889167786,-0.33040684461594   ,-0.9258404374122	
76.660003662109,-0.062521778047085,	-0.17213284969330,-0.32283514738083   ,-0.9285018444061	
76.720001220703,-0.060647714883089,	-0.17283727228642,-0.31524187326431   ,-0.9311010241508	
76.779998779297,-0.058768518269062,	-0.17352224886417,-0.30762872099876   ,-0.9336372613906	
76.839996337891,-0.056884504854679,	-0.17418766021729,-0.29999506473541   ,-0.9361111521720	
76.900001525879,-0.054995823651552,	-0.17483352124691,-0.29234233498573   ,-0.9385219812393	
76.959999084473,-0.053102612495422,	-0.17545983195305,-0.28467035293579   ,-0.9408698678016	
77.019996643066,-0.051205150783062,	-0.17606659233570,-0.27698013186455   ,-0.9431546926498	
77.080001831055,-0.049303591251373,	-0.17665381729603,-0.26927170157433   ,-0.9453762173652	
77.139999389648,-0.047398138791323,	-0.17722144722939,-0.26154607534409   ,-0.9475342035293	
77.199996948242,-0.045488879084587,	-0.17776952683926,-0.25380373001099   ,-0.9496286511421	
77.260002136230,-0.043576199561357,	-0.17829799652100,-0.24604482948780   ,-0.9516596198082	
77.319999694824,-0.041660081595182,	-0.17880693078041,-0.23826977610588   ,-0.9536266326904	
77.379997253418,-0.039740875363350,	-0.17929627001286,-0.23047967255116   ,-0.9555298089981	
77.440002441406,-0.037818681448698,	-0.17976605892181,-0.22267474234104   ,-0.9573689699173	
77.500000000000,-0.035893734544516,	-0.18021626770496,-0.21485555171967   ,-0.9591439962387	
77.559997558594,-0.033966172486544,	-0.18064694106579,-0.20702260732651   ,-0.9608547687530	
77.620002746582,-0.032036226242781,	-0.18105806410313,-0.19917623698711   ,-0.9625013470649	
77.680000305176,-0.030104042962193,	-0.18144965171814,-0.19131740927696   ,-0.9640832543373	
77.739997863770,-0.028169842436910,	-0.18182173371315,-0.18344619870186   ,-0.9656008481979	
77.800003051758,-0.026233812794089,	-0.18217428028584,-0.17556339502335   ,-0.9670538306236	
77.860000610352,-0.024296134710312,	-0.18250733613968,-0.16766948997974   ,-0.9684420824050	
77.919998168945,-0.022356957197189,	-0.18282094597816,-0.15976503491402   ,-0.9697655439376	
77.980003356934,-0.020416498184204,	-0.18311506509781,-0.15185058116913   ,-0.9710242152214	
78.040000915527,-0.018474902957678,	-0.18338975310326,-0.14392617344856   ,-0.9722179770469	
78.099998474121,-0.016532436013222,	-0.18364502489567,-0.13599307835102   ,-0.9733468890190	
78.160003662109,-0.014589152298868,	-0.18388091027737,-0.12805132567883   ,-0.9744105935096	
78.220001220703,-0.012645409442484,	-0.18409743905067,-0.12010170519352   ,-0.9754091501236	
78.279998779297,-0.010701166465878,	-0.18429462611675,-0.11214452236891   ,-0.9763427376747	
78.339996337891,-0.0087567809969187,-0.18447248637676,-0.10418029874563   ,-0.9772111177444	
78.400001525879,-0.0068123894743621,-0.18463104963303,-0.096210047602654  ,-0.9780141711235	
78.459999084473,-0.0048681395128369,-0.18477039039135,-0.088233664631844  ,-0.9787520766258	
78.519996643066,-0.0029242304153740,-0.18489047884941,-0.080252267420292  ,-0.9794245362281	
78.580001831055,-0.00098080874886364,-0.18499141931534,-0.072265759110451 ,-0.9800317287445	
78.639999389648,0.00096190336626023,-0.18507321178913,-0.064275130629539  ,-0.9805734753608	
78.699996948242,0.0029037725180387,	-0.18513585627079,-0.0562806949019    ,-0.9810498952865	
78.760002136230,0.0048446212895215,	-0.18517945706844,-0.0482832193374    ,-0.9814608693122	
78.819999694824,0.0067841848358512,	-0.18520401418209,-0.0402830056846    ,-0.9818063974380	
78.879997253418,0.0087223770096898,	-0.18520957231522,-0.0322805941104    ,-0.9820864796638	
78.940002441406,0.010659065097570,	-0.18519619107246,-0.0242767538875    ,-0.9823011755943	
79.000000000000,0.012593988329172,	-0.18516390025616,-0.0162715595215    ,-0.9824503064155	
79.059997558594,0.014527014456689,	-0.18511274456978,-0.0082660084590    ,-0.9825341105461	
79.120002746582,0.016457971185446,	-0.18504279851913,-0.0002604098408    ,-0.9825523495674	
79.180000305176,0.018386686220765,	-0.18495407700539,0.00774470251053    ,-0.9825052022934	
79.239997863770,0.020312987267971,	-0.18484665453434,0.01574902608990    ,-0.9823926091194	
79.300003051758,0.022236658260226,	-0.18472054600716,0.02375132404267    ,-0.9822146892547	
79.360000610352,0.024157665669918,	-0.18457584083080,0.03175175189971    ,-0.9819712638855	
79.419998168945,0.026075702160597,	-0.18441258370876,0.03974955901503    ,-0.9816625118255	
79.480003356934,0.027990687638521,	-0.18423083424568,0.04774419590830    ,-0.9812885522842	
79.540000915527,0.029902409762144,	-0.18403065204620,0.05573512613773    ,-0.9808490872383	
79.599998474121,0.031810700893402,	-0.18381205201149,0.06372182816267    ,-0.9803445339202	
79.660003662109,0.033715486526489,	-0.18357515335083,0.07170376181602    ,-0.9797747135162	
79.720001220703,0.035616505891085,	-0.18331998586655,0.07968061417341    ,-0.9791396856308	
79.779998779297,0.037513595074415,	-0.18304660916328,0.08765164017677    ,-0.9784396886825	
79.839996337891,0.039406683295965,	-0.18275511264801,0.09561605006456    ,-0.9776744246482	
79.900001525879,0.041295513510704,	-0.18244554102421,0.10357379913330    ,-0.9768442511558	
79.959999084473,0.043179970234632,	-0.18211795389652,0.11152409762144    ,-0.9759491086006	
80.019996643066,0.045059934258461,	-0.18177242577076,0.11946668475866    ,-0.9749892354011	
80.080001831055,0.046935193240643,	-0.18140904605389,0.12740075588226    ,-0.9739643335342	
80.139999389648,0.048805598169565,	-0.18102785944939,0.13532605767250    ,-0.9728748798370	
80.199996948242,0.050671029835939,	-0.18062891066074,0.14324156939983    ,-0.9717207551002	
80.260002136230,0.052531324326992,	-0.18021233379841,0.15114721655846    ,-0.9705020189285	
80.319999694824,0.054386287927628,	-0.17977815866470,0.15904249250889    ,-0.9692187309265	
80.379997253418,0.056235760450363,	-0.17932647466660,0.16692663729191    ,-0.9678712487220	
80.440002441406,0.058079667389393,	-0.17885735630989,0.17479909956455    ,-0.9664593935012	
80.500000000000,0.059917822480202,	-0.17837087810040,0.18265962600708    ,-0.9649833440780	
80.559997558594,0.061750069260597,	-0.17786712944508,0.19050766527653    ,-0.9634432792663	
80.620002746582,0.063576288521290,	-0.17734618484974,0.19834269583225    ,-0.9618391394615	
80.680000305176,0.065396241843700,	-0.17680808901787,0.20616397261620    ,-0.9601712226867	
80.739997863770,0.067209914326668,	-0.17625297605991,0.21397097408772    ,-0.9584395885467	
80.800003051758,0.069017030298710,	-0.17568090558052,0.22176341712475    ,-0.9566442966461	
80.860000610352,0.070817522704601,	-0.17509195208549,0.22954075038433    ,-0.9547854065895	
80.919998168945,0.072611272335052,	-0.17448620498180,0.23730248212814    ,-0.9528632760047	
80.980003356934,0.074398070573807,	-0.17386376857758,0.24504764378071    ,-0.9508779644966	
81.040000915527,0.076177842915058,	-0.17322470247746,0.25277662277222    ,-0.9488293528556	
81.099998474121,0.077950440347195,	-0.17256909608841,0.26048818230629    ,-0.9467177391052	
81.160003662109,0.079715684056282,	-0.17189708352089,0.26818212866783    ,-0.9445436000824	
81.220001220703,0.081473387777805,	-0.17120870947838,0.27585786581039    ,-0.9423065185546	
